,cluster,prometheus,prometheus_replica,_sample_start,_sample_end,_min_time,_max_time,_count,_sum,_min,_max
443,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 20:45:00,2022-06-03 21:00:00,2022-06-03 20:45:20,2022-06-03 20:59:50,30,197.60102971366837,6.103904761897314,7.769333333326951
444,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 21:00:00,2022-06-03 21:15:00,2022-06-03 21:00:20,2022-06-03 21:14:50,30,205.73304942310097,6.62390476190042,7.422190476195624
445,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 21:15:00,2022-06-03 21:30:00,2022-06-03 21:15:20,2022-06-03 21:29:50,30,201.20696641406963,6.387047619046644,7.342190476185426
446,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 21:30:00,2022-06-03 21:45:00,2022-06-03 21:30:20,2022-06-03 21:44:50,30,205.21319441545046,6.472190476193404,7.245619047617187
447,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 21:45:00,2022-06-03 22:00:00,2022-06-03 21:45:20,2022-06-03 21:59:50,30,197.4359849890637,6.039904761902015,6.89990476190024
448,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 22:00:00,2022-06-03 22:15:00,2022-06-03 22:00:20,2022-06-03 22:14:50,30,208.4761576317295,6.576761904762437,7.449714285711803
449,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 22:15:00,2022-06-03 22:30:00,2022-06-03 22:15:20,2022-06-03 22:29:50,30,200.78410073820896,6.324438687557441,7.084857142863002
450,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 22:30:00,2022-06-03 22:45:00,2022-06-03 22:30:20,2022-06-03 22:44:50,30,195.1783704101757,6.067999999996808,6.983809523809973
451,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 22:45:00,2022-06-03 23:00:00,2022-06-03 22:45:20,2022-06-03 22:59:50,30,195.12478103915643,6.155714285706305,6.98409523809595
452,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 23:00:00,2022-06-03 23:15:00,2022-06-03 23:00:20,2022-06-03 23:14:50,30,212.965033875965,6.460095238089118,8.23599999999805
453,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 23:15:00,2022-06-03 23:30:00,2022-06-03 23:15:20,2022-06-03 23:29:50,30,197.56833204077367,6.187809523813696,7.116571428580211
454,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 23:30:00,2022-06-03 23:45:00,2022-06-03 23:30:20,2022-06-03 23:44:50,30,193.55677184942874,6.130190476194205,6.875523809520975
455,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-03 23:45:00,2022-06-04 00:00:00,2022-06-03 23:45:20,2022-06-03 23:59:50,30,190.49752622391958,6.0860952381089,6.662666666662943
456,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 00:00:00,2022-06-04 00:15:00,2022-06-04 00:00:20,2022-06-04 00:14:50,30,196.29519603854632,6.159238095246701,7.516380952380687
457,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 00:15:00,2022-06-04 00:30:00,2022-06-04 00:15:20,2022-06-04 00:29:50,30,190.33508286634586,5.916380952389559,6.854952380952561
458,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 00:30:00,2022-06-04 00:45:00,2022-06-04 00:30:20,2022-06-04 00:44:50,30,189.28018440126294,5.908952380958503,6.639242755865557
459,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 00:45:00,2022-06-04 01:00:00,2022-06-04 00:45:20,2022-06-04 00:59:50,30,188.52088103985375,5.969523809524257,6.562190476190746
460,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 01:00:00,2022-06-04 01:15:00,2022-06-04 01:00:20,2022-06-04 01:14:50,30,194.27876190468893,5.9107619047674955,7.03971428570249
461,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 01:15:00,2022-06-04 01:30:00,2022-06-04 01:15:20,2022-06-04 01:29:50,30,189.38606028107807,5.965047619046116,6.911714285718544
462,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 01:30:00,2022-06-04 01:45:00,2022-06-04 01:30:20,2022-06-04 01:44:50,30,187.89461287055752,6.005995701092446,6.572534295402828
463,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 01:45:00,2022-06-04 02:00:00,2022-06-04 01:45:20,2022-06-04 01:59:50,30,188.387855573862,5.87647619048311,6.59123809524546
464,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 02:00:00,2022-06-04 02:15:00,2022-06-04 02:00:20,2022-06-04 02:14:50,30,191.6474936139975,5.900952380951053,6.85063647115876
465,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 02:15:00,2022-06-04 02:30:00,2022-06-04 02:15:20,2022-06-04 02:29:50,30,191.6739671470967,5.926877689674731,7.067047619030237
466,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 02:30:00,2022-06-04 02:45:00,2022-06-04 02:30:20,2022-06-04 02:44:50,30,185.70416992394354,5.893523809533303,6.72847619047167
467,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 02:45:00,2022-06-04 03:00:00,2022-06-04 02:45:20,2022-06-04 02:59:50,30,187.8086185025341,5.954761904755256,6.63419047618906
468,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 03:00:00,2022-06-04 03:15:00,2022-06-04 03:00:20,2022-06-04 03:14:50,30,196.15027850302764,6.129047619050281,7.090476190467323
469,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 03:15:00,2022-06-04 03:30:00,2022-06-04 03:15:20,2022-06-04 03:29:50,30,190.16050369600603,5.954095238090185,6.711809523809439
470,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 03:30:00,2022-06-04 03:45:00,2022-06-04 03:30:20,2022-06-04 03:44:50,30,187.7771091072951,6.0000952380997665,6.549333333326063
471,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 03:45:00,2022-06-04 04:00:00,2022-06-04 03:45:20,2022-06-04 03:59:50,30,189.1380443234868,5.876285714279153,6.7370476190533
472,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 04:00:00,2022-06-04 04:15:00,2022-06-04 04:00:20,2022-06-04 04:14:50,30,193.23457066244055,5.932481083092921,6.982380952375632
473,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 04:15:00,2022-06-04 04:30:00,2022-06-04 04:15:20,2022-06-04 04:29:50,30,188.87750486242052,5.901714285711448,6.59219047619651
474,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 04:30:00,2022-06-04 04:45:00,2022-06-04 04:30:20,2022-06-04 04:44:50,30,187.61778562662167,6.083904761898643,6.3916190476223305
475,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 04:45:00,2022-06-04 05:00:00,2022-06-04 04:45:20,2022-06-04 04:59:50,30,188.57987888567163,5.980285714291749,6.724476190474597
476,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 05:00:00,2022-06-04 05:15:00,2022-06-04 05:00:20,2022-06-04 05:14:50,30,195.1789646090197,6.076380952385566,7.028952380950521
477,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 05:15:00,2022-06-04 05:30:00,2022-06-04 05:15:20,2022-06-04 05:29:50,30,187.79997749515866,5.886857142860425,6.596095238093821
478,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 05:30:00,2022-06-04 05:45:00,2022-06-04 05:30:20,2022-06-04 05:44:50,30,187.2011088338835,5.9155238095293985,6.762095238090982
479,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 05:45:00,2022-06-04 06:00:00,2022-06-04 05:45:20,2022-06-04 05:59:50,30,190.782097875852,5.806761904768202,6.76799999999681
480,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 06:00:00,2022-06-04 06:15:00,2022-06-04 06:00:20,2022-06-04 06:14:50,30,191.83878721131856,5.8912380952388075,6.92495238094236
481,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 06:15:00,2022-06-04 06:30:00,2022-06-04 06:15:20,2022-06-04 06:29:50,30,188.2214097131921,5.9779047619241,6.617809523797285
482,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 06:30:00,2022-06-04 06:45:00,2022-06-04 06:30:20,2022-06-04 06:44:50,30,186.86331266920695,6.023047619051345,6.560095238097991
483,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 06:45:00,2022-06-04 07:00:00,2022-06-04 06:45:20,2022-06-04 06:59:50,30,189.55359740240104,5.999978354769651,6.901619047609469
484,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 07:00:00,2022-06-04 07:15:00,2022-06-04 07:00:20,2022-06-04 07:14:50,30,194.95402008211943,5.978857142852976,7.2635238095164505
485,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 07:15:00,2022-06-04 07:30:00,2022-06-04 07:15:20,2022-06-04 07:29:50,30,189.65318140947196,5.996761904752239,6.703714285726617
486,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 07:30:00,2022-06-04 07:45:00,2022-06-04 07:30:20,2022-06-04 07:44:50,30,189.49190598378792,6.021047619045049,6.777999999990601
487,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 07:45:00,2022-06-04 08:00:00,2022-06-04 07:45:20,2022-06-04 07:59:50,30,187.83382662047381,6.0196190476240155,6.85276190476226
488,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 08:00:00,2022-06-04 08:15:00,2022-06-04 08:00:20,2022-06-04 08:14:50,30,201.22319419453007,6.099999999993352,7.967238095231975
489,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 08:15:00,2022-06-04 08:30:00,2022-06-04 08:15:20,2022-06-04 08:29:50,30,190.48229849095316,5.935238095237653,7.315047619037246
490,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 08:30:00,2022-06-04 08:45:00,2022-06-04 08:30:20,2022-06-04 08:44:50,30,189.59606728474458,5.864952380953005,6.964190476188172
491,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 08:45:00,2022-06-04 09:00:00,2022-06-04 08:45:20,2022-06-04 08:59:50,30,187.7227638368184,6.019809523808019,6.627333333341053
492,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 09:00:00,2022-06-04 09:15:00,2022-06-04 09:00:20,2022-06-04 09:14:50,30,196.1604158624496,6.0680000000056795,7.126000000008692
493,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 09:15:00,2022-06-04 09:30:00,2022-06-04 09:15:20,2022-06-04 09:29:50,30,188.70723416549677,5.987142857137537,6.522666666670041
494,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 09:30:00,2022-06-04 09:45:00,2022-06-04 09:30:20,2022-06-04 09:44:50,30,187.93049891399937,6.003809523810855,6.469333333338035
495,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 09:45:00,2022-06-04 10:00:00,2022-06-04 09:45:20,2022-06-04 09:59:50,30,188.58629239323946,6.118952380963382,6.59200000000364
496,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 10:00:00,2022-06-04 10:15:00,2022-06-04 10:00:20,2022-06-04 10:14:50,30,192.60325261306835,5.955619047626501,6.844380952389028
497,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 10:15:00,2022-06-04 10:30:00,2022-06-04 10:15:20,2022-06-04 10:29:50,30,188.77099524821762,5.961619047618783,6.623047619053562
498,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 10:30:00,2022-06-04 10:45:00,2022-06-04 10:30:20,2022-06-04 10:44:50,30,188.36709098012022,6.003809523801987,6.573142857144457
499,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 10:45:00,2022-06-04 11:00:00,2022-06-04 10:45:20,2022-06-04 10:59:50,30,187.77321785773222,5.927142857143747,6.5485714285701
500,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 11:00:00,2022-06-04 11:15:00,2022-06-04 11:00:20,2022-06-04 11:14:50,30,197.06899969620045,5.917523809513525,7.504000000005948
501,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 11:15:00,2022-06-04 11:30:00,2022-06-04 11:15:20,2022-06-04 11:29:50,30,187.18925440620933,5.928952380961609,6.66161904762322
502,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 11:30:00,2022-06-04 11:45:00,2022-06-04 11:30:20,2022-06-04 11:44:50,30,188.48956687427312,5.929999999988029,6.6654285714252035
503,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 11:45:00,2022-06-04 12:00:00,2022-06-04 11:45:20,2022-06-04 11:59:50,30,189.81128179736314,5.965714731911241,6.634380952384149
504,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 12:00:00,2022-06-04 12:15:00,2022-06-04 12:00:20,2022-06-04 12:14:50,30,193.70902735734686,5.994104179088376,6.977142857137094
505,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 12:15:00,2022-06-04 12:30:00,2022-06-04 12:15:20,2022-06-04 12:29:50,30,188.9416549793978,5.907047619051967,6.602568405940514
506,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 12:30:00,2022-06-04 12:45:00,2022-06-04 12:30:20,2022-06-04 12:44:50,30,186.78973198514487,5.907523809528601,6.5101904761911
507,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 12:45:00,2022-06-04 13:00:00,2022-06-04 12:45:20,2022-06-04 12:59:50,30,190.14527611285615,5.975238095234993,6.757714285712602
508,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 13:00:00,2022-06-04 13:15:00,2022-06-04 13:00:20,2022-06-04 13:14:50,30,192.0633095084738,5.9240952380932885,6.961623630198359
509,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 13:15:00,2022-06-04 13:30:00,2022-06-04 13:15:20,2022-06-04 13:29:50,30,192.09232318289204,5.910285714290862,7.413619047616212
510,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 13:30:00,2022-06-04 13:45:00,2022-06-04 13:30:20,2022-06-04 13:44:50,30,188.3544074054833,5.938761904766961,6.805333333338301
511,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 13:45:00,2022-06-04 14:00:00,2022-06-04 13:45:20,2022-06-04 13:59:50,30,189.4806943044485,5.960214867321898,6.7606666666522095
512,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 14:00:00,2022-06-04 14:15:00,2022-06-04 14:00:20,2022-06-04 14:14:50,30,191.3135635327802,6.00809523809391,6.933809523818839
513,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 14:15:00,2022-06-04 14:30:00,2022-06-04 14:15:20,2022-06-04 14:29:50,30,188.57601922503028,5.822571428572496,6.694152797467368
514,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 14:30:00,2022-06-04 14:45:00,2022-06-04 14:30:20,2022-06-04 14:44:50,30,186.2792279884961,5.971904761902989,6.501714285713668
515,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 14:45:00,2022-06-04 15:00:00,2022-06-04 14:45:20,2022-06-04 14:59:50,30,188.204343400188,5.909523809514942,6.74485714285014
516,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 15:00:00,2022-06-04 15:15:00,2022-06-04 15:00:20,2022-06-04 15:14:50,30,195.41075859600062,6.204571428577905,6.886095238088942
517,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 15:15:00,2022-06-04 15:30:00,2022-06-04 15:15:20,2022-06-04 15:29:50,30,189.8139100764366,6.043809523801542,6.558849299456001
518,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 15:30:00,2022-06-04 15:45:00,2022-06-04 15:30:20,2022-06-04 15:44:50,30,188.05074518412792,5.99057142857152,6.616293890120744
519,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 15:45:00,2022-06-04 16:00:00,2022-06-04 15:45:20,2022-06-04 15:59:50,30,188.90683152821572,5.92409523809329,6.724476190474595
520,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 16:00:00,2022-06-04 16:15:00,2022-06-04 16:00:20,2022-06-04 16:14:50,30,192.37033493110584,6.138380952385654,6.695047619047443
521,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 16:15:00,2022-06-04 16:30:00,2022-06-04 16:15:20,2022-06-04 16:29:50,30,186.74235104291714,5.959333333337595,6.474411235294404
522,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 16:30:00,2022-06-04 16:45:00,2022-06-04 16:30:20,2022-06-04 16:44:50,30,188.1817037399852,5.926666666658245,6.623428571430434
523,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 16:45:00,2022-06-04 17:00:00,2022-06-04 16:45:20,2022-06-04 16:59:50,30,187.41300968726077,5.820666666663743,6.602857142857589
524,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 17:00:00,2022-06-04 17:15:00,2022-06-04 17:00:20,2022-06-04 17:14:50,30,195.1243920988881,5.974952380962319,7.648329406604602
525,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 17:15:00,2022-06-04 17:30:00,2022-06-04 17:15:20,2022-06-04 17:29:50,30,186.76375817714643,5.8746666666586,6.49409523809196
526,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 17:30:00,2022-06-04 17:45:00,2022-06-04 17:30:20,2022-06-04 17:44:50,30,188.483809899242,5.90447711017958,6.982285714289177
527,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 17:45:00,2022-06-04 18:00:00,2022-06-04 17:45:20,2022-06-04 17:59:50,30,194.22542211049688,6.035333333337415,6.898476190481424
528,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 18:00:00,2022-06-04 18:15:00,2022-06-04 18:00:20,2022-06-04 18:14:50,30,198.73438095241747,6.2845714285748,7.003142857148004
529,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 18:15:00,2022-06-04 18:30:00,2022-06-04 18:15:20,2022-06-04 18:29:50,30,193.85285668102662,6.180095238090009,6.675809523802519
530,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 18:30:00,2022-06-04 18:45:00,2022-06-04 18:30:20,2022-06-04 18:44:50,30,199.8984913827742,6.258666666665871,7.3889523809509665
531,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 18:45:00,2022-06-04 19:00:00,2022-06-04 18:45:20,2022-06-04 18:59:50,30,196.24445621342818,6.200952380948836,6.994285714278178
532,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 19:00:00,2022-06-04 19:15:00,2022-06-04 19:00:20,2022-06-04 19:14:50,30,203.03272598716765,6.370952380967462,7.237428571432387
533,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 19:15:00,2022-06-04 19:30:00,2022-06-04 19:15:20,2022-06-04 19:29:50,30,195.02540953449582,6.0887619047647465,6.814952380946353
534,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 19:30:00,2022-06-04 19:45:00,2022-06-04 19:30:20,2022-06-04 19:44:50,30,195.4551764508543,6.248380952381664,6.744571428561939
535,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 19:45:00,2022-06-04 20:00:00,2022-06-04 19:45:20,2022-06-04 19:59:50,30,195.08628802141226,6.106190476200677,6.90400000000151
536,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 20:00:00,2022-06-04 20:15:00,2022-06-04 20:00:20,2022-06-04 20:14:50,30,203.08786782450497,6.228952380952738,7.6627619047560565
537,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 20:15:00,2022-06-04 20:30:00,2022-06-04 20:15:20,2022-06-04 20:29:50,30,196.52082041059163,6.2025714285716065,6.883809523809968
538,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 20:30:00,2022-06-04 20:45:00,2022-06-04 20:30:20,2022-06-04 20:44:50,30,194.1220105023368,6.10133333333236,6.915999999988294
539,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 20:45:00,2022-06-04 21:00:00,2022-06-04 20:45:20,2022-06-04 20:59:50,30,199.1873934063738,6.305904761899177,7.558761904761198
540,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 21:00:00,2022-06-04 21:15:00,2022-06-04 21:00:20,2022-06-04 21:14:50,30,202.5034771096692,6.302857142859806,7.251809523811213
541,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 21:15:00,2022-06-04 21:30:00,2022-06-04 21:15:20,2022-06-04 21:29:50,30,195.22782021757723,6.222761904749845,6.764571428573918
542,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-04 21:30:00,2022-06-04 21:45:00,2022-06-04 21:30:20,2022-06-04 21:44:50,30,197.74769500258807,6.249619047620913,6.9451428571449885
